No baru;RTH;PCQ;Nama Jenis;Spesies;Tinggi Pohon (m);Keliling (cm);Diameter (cm);Jarak ke Pohon (m);Panjang Coverage (m);Lebar Coverage (m);Latitude;Longitude;IUCN;Keterangan Luas;Image
16;Alun - Alun Kidul dan Taman Seputaran Alun - Alun Selatan;7,1;Waru;Hibiscus tiliaceus;7;145;46,1549335;4;9;6;-7,593708853;110,8328615;Least Concern;Besar;36_Hibiscus tiliaceus.jpg
16;Alun - Alun Kidul dan Taman Seputaran Alun - Alun Selatan;7,1;Waru;Hibiscus tiliaceus;7;138;43,92676429;6;8;5;-7,593708853;110,8328615;Least Concern;Besar;36_Hibiscus tiliaceus.jpg
16;Alun - Alun Kidul dan Taman Seputaran Alun - Alun Selatan;7,1;Waru;Hibiscus tiliaceus;6;92;29,28450953;8;5;3;-7,593708853;110,8328615;Least Concern;Besar;36_Hibiscus tiliaceus.jpg
16;Alun - Alun Kidul dan Taman Seputaran Alun - Alun Selatan;7,1;Waru;Hibiscus tiliaceus;7;90;28,64788976;10;9;4;-7,593708853;110,8328615;Least Concern;Besar;36_Hibiscus tiliaceus.jpg
16;Alun - Alun Kidul dan Taman Seputaran Alun - Alun Selatan;7,2;Beringin;Ficus benjamina;11;420;133,6901522;6;14;14;-7,582160678;110,825538;Not Evaluated;Besar;25_ F. benjamina.jpg
16;Alun - Alun Kidul dan Taman Seputaran Alun - Alun Selatan;7,2;Ketapang;Terminalia catappa;8;95;30,23943919;10;8;7;-7,582160678;110,825538;Least Concern;Besar;Ketapang_Terminalia catappa.jpg
16;Alun - Alun Kidul dan Taman Seputaran Alun - Alun Selatan;7,2;Waru;Hibiscus tiliaceus;7;120;38,19718634;10;6;5;-7,582160678;110,825538;Least Concern;Besar;36_Hibiscus tiliaceus.jpg
16;Alun - Alun Kidul dan Taman Seputaran Alun - Alun Selatan;7,2;Waru;Hibiscus tiliaceus;3;75;23,87324146;6;2;1;-7,582160678;110,825538;Least Concern;Besar;36_Hibiscus tiliaceus.jpg
16;Alun - Alun Kidul dan Taman Seputaran Alun - Alun Selatan;7,3;Waru;Hibiscus tiliaceus;7;88;28,01126998;8;9;6;-7,581590109;110,8257464;Least Concern;Besar;36_Hibiscus tiliaceus.jpg
16;Alun - Alun Kidul dan Taman Seputaran Alun - Alun Selatan;7,3;Waru;Hibiscus tiliaceus;7;70;22,28169203;8;5;3;-7,581590109;110,8257464;Least Concern;Besar;36_Hibiscus tiliaceus.jpg
16;Alun - Alun Kidul dan Taman Seputaran Alun - Alun Selatan;7,3;Waru;Hibiscus tiliaceus;7;132;42,01690498;8;7;4;-7,581590109;110,8257464;Least Concern;Besar;36_Hibiscus tiliaceus.jpg
16;Alun - Alun Kidul dan Taman Seputaran Alun - Alun Selatan;7,3;Waru;Hibiscus tiliaceus;8;140;44,56338407;8;9;5;-7,581590109;110,8257464;Least Concern;Besar;36_Hibiscus tiliaceus.jpg
16;Alun - Alun Kidul dan Taman Seputaran Alun - Alun Selatan;7,4;Ketapang;Terminalia catappa;8;114;36,28732702;6;9;7;-7,581055253;110,8260256;Least Concern;Besar;Ketapang_Terminalia catappa.jpg
16;Alun - Alun Kidul dan Taman Seputaran Alun - Alun Selatan;7,4;Ketapang;Terminalia catappa;7;74;23,55493158;6;3;2;-7,581055253;110,8260256;Least Concern;Besar;Ketapang_Terminalia catappa.jpg
16;Alun - Alun Kidul dan Taman Seputaran Alun - Alun Selatan;7,4;Waru;Hibiscus tiliaceus;8;110;35,01408748;6;6;4;-7,581055253;110,8260256;Least Concern;Besar;36_Hibiscus tiliaceus.jpg
16;Alun - Alun Kidul dan Taman Seputaran Alun - Alun Selatan;7,4;Waru;Hibiscus tiliaceus;7;90;28,64788976;6;6;2;-7,581055253;110,8260256;Least Concern;Besar;36_Hibiscus tiliaceus.jpg
16;Alun - Alun Kidul dan Taman Seputaran Alun - Alun Selatan;7,5;Beringin;Ficus benjamina;6;330;105,0422624;10;7;6;-7,580504148;110,8268319;Not Evaluated;Besar;25_ F. benjamina.jpg
16;Alun - Alun Kidul dan Taman Seputaran Alun - Alun Selatan;7,5;Tanjung;Mimusops elengi;10;198;63,02535746;12;5;3;-7,580504148;110,8268319;Least Concern;Besar;28_Mimusops elengi5.jpg
16;Alun - Alun Kidul dan Taman Seputaran Alun - Alun Selatan;7,5;Tanjung;Mimusops elengi;10;170;54,11268065;5;6;3;-7,580504148;110,8268319;Least Concern;Besar;28_Mimusops elengi5.jpg
16;Alun - Alun Kidul dan Taman Seputaran Alun - Alun Selatan;7,5;Tanjung;Mimusops elengi;8;211;67,16338598;10;7;3;-7,580504148;110,8268319;Least Concern;Besar;28_Mimusops elengi5.jpg
51;Taman Lottemart;9,1;Glodokan Tiang;Polyalthia longifolia;7;86;27,37465021;5;1;1;-7,578517000;110,80788;Not Evaluated;Kecil;34_Polyathia Longifolia 3.jpg
51;Taman Lottemart;9,1;Glodokan Tiang;Polyalthia longifolia;7;88;28,01126998;4;1;1;-7,578517000;110,80788;Not Evaluated;Kecil;34_Polyathia Longifolia 3.jpg
51;Taman Lottemart;9,1;Mangga;Mangifera indica;5;94;29,9211293;1;4;2;-7,578517000;110,80788;Data Deficient;Kecil;
51;Taman Lottemart;9,1;Mangga;Mangifera indica;6;102;32,46760839;2;5;2;-7,578517000;110,80788;Data Deficient;Kecil;
30;Lapangan Bola Jalan Kartopuran;10,1;Kayu Jaran;Lannea coromandelica;7;101;32,1492985;2;5;4;-7,574715000;110,81799;Least Concern;Sedang;40_Lannea coromandelica.jpg
30;Lapangan Bola Jalan Kartopuran;10,1;Mahua;Madhuca longifolia;8;139;44,24507418;3;5;3;-7,574715000;110,81799;Not Evaluated;Sedang;28_Madhuca longifolia.jpg
30;Lapangan Bola Jalan Kartopuran;10,1;Mangga;Mangifera indica;5;78;24,82817112;1;2;2;-7,574715000;110,81799;Data Deficient;Sedang;
30;Lapangan Bola Jalan Kartopuran;10,1;Tanjung;Mimusops elengi;6;196;62,38873769;1;3;2;-7,574715000;110,81799;Least Concern;Sedang;28_Mimusops elengi5.jpg
30;Lapangan Bola Jalan Kartopuran;10,2;Eukaliptus;Eucalyptus deglupta;12;201;63,98028712;6;5;3;-7,574953000;110,81790;Vulnerable;Sedang;43_euwalyptus.jpg
30;Lapangan Bola Jalan Kartopuran;10,2;Flamboyan;Delonix regia;8;138;43,92676429;6;8;4;-7,574953000;110,81790;Least Concern;Sedang;Flamboyan_Delonix regia.jpg
30;Lapangan Bola Jalan Kartopuran;10,2;Mangga;Mangifera indica;5;71;22,60000192;9;2;4;-7,574953000;110,81790;Data Deficient;Sedang;
30;Lapangan Bola Jalan Kartopuran;10,2;Tanjung;Mimusops elengi;6;92;29,28450953;5;4;2;-7,574953000;110,81790;Least Concern;Sedang;28_Mimusops elengi5.jpg
30;Lapangan Bola Jalan Kartopuran;10,3;Asam Jawa;Tamarindus indica;10;173;55,06761031;2;4;6;-7,574801000;110,81737;Least Concern;Sedang;
30;Lapangan Bola Jalan Kartopuran;10,3;Beringin;Ficus benjamina;8;85;27,05634033;7;5;4;-7,574801000;110,81737;Not Evaluated;Sedang;25_ F. benjamina.jpg
30;Lapangan Bola Jalan Kartopuran;10,3;Mahoni;Swietenia mahagoni;6;141;44,88169395;1;3;2;-7,574801000;110,81737;Near Threatened;Sedang;40_ S mahagoni.jpg
30;Lapangan Bola Jalan Kartopuran;10,3;Tanjung;Mimusops elengi;6;74;23,55493158;1;4;3;-7,57480;110,81737;Least Concern;Sedang;28_Mimusops elengi5.jpg
17;Alun - Alun Utara;11,1;Angsana;Pterocarpus indicus;10;145;46,1549335;10;8;6;-7,575002758;110,827885;Endangered;Besar;28_Pterocarpus indicus.jpg
17;Alun - Alun Utara;11,1;Beringin;Ficus benjamina;10;188;59,8422586;10;8;5;-7,575002758;110,827885;Not Evaluated;Besar;25_ F. benjamina.jpg
17;Alun - Alun Utara;11,1;Pohon Sosis;Kigelia africana;8;220;70,02817496;2;7;4;-7,575002758;110,827885;Least Concern;Besar;Pohon Sosis_Kigelia africana.jpg
17;Alun - Alun Utara;11,1;Pohon Sosis;Kigelia africana;6;119;37,87887646;2;6;3;-7,575002758;110,827885;Least Concern;Besar;Pohon Sosis_Kigelia africana.jpg
17;Alun - Alun Utara;11,2;Cemara Laut;Casuarina equisetifolia;9;235;74,80282325;1;7;3;-7,574493616;110,828038;Least Concern;Besar;Cemara laut_Casuarina equisetifolia.jpg
17;Alun - Alun Utara;11,2;Ketapang;Terminalia catappa;10;86;27,37465021;10;8;5;-7,574493616;110,828038;Least Concern;Besar;Ketapang_Terminalia catappa.jpg
17;Alun - Alun Utara;11,2;Ketapang;Terminalia catappa;10;150;47,74648293;10;9;6;-7,574493616;110,828038;Least Concern;Besar;Ketapang_Terminalia catappa.jpg
17;Alun - Alun Utara;11,2;Pohon Sosis;Kigelia africana;7;95;30,23943919;1;7;3;-7,574493616;110,828038;Least Concern;Besar;Pohon Sosis_Kigelia africana.jpg
17;Alun - Alun Utara;11,3;Beringin;Ficus benjamina;10;340;108,2253613;2;11;7;-7,573678336;110,8282887;Not Evaluated;Besar;25_ F. benjamina.jpg
17;Alun - Alun Utara;11,3;Kerai Payung;Filicium decipiens;10;212;67,48169587;3;8;6;-7,573678336;110,8282887;Least Concern;Besar;
17;Alun - Alun Utara;11,3;Kersen;Muntingia calabura;8;89;28,32957987;10;8;6;-7,573678336;110,8282887;Not Evaluated;Besar;40_Muntingia calabura.jpg
17;Alun - Alun Utara;11,3;Kersen;Muntingia calabura;8;114;36,28732702;10;8;4;-7,573678336;110,8282887;Not Evaluated;Besar;40_Muntingia calabura.jpg
17;Alun - Alun Utara;11,4;Beringin;Ficus benjamina;10;296;94,21972631;10;10;6;-7,574417534;110,8297455;Not Evaluated;Besar;25_ F. benjamina.jpg
17;Alun - Alun Utara;11,4;Beringin;Ficus benjamina;9;178;56,65915974;1;6;3;-7,574417534;110,8297455;Not Evaluated;Besar;25_ F. benjamina.jpg
17;Alun - Alun Utara;11,4;Ketapang;Terminalia catappa;10;102;32,46760839;1;9;5;-7,574417534;110,8297455;Least Concern;Besar;Ketapang_Terminalia catappa.jpg
17;Alun - Alun Utara;11,4;Pohon Sosis;Kigelia africana;9;210;66,8450761;10;7;3;-7,574417534;110,8297455;Least Concern;Besar;Pohon Sosis_Kigelia africana.jpg
17;Alun - Alun Utara;11,5;Kerai Payung;Filicium decipiens;9;193;61,43380803;1;10;5;-7,575777431;110,8293789;Least Concern;Besar;
17;Alun - Alun Utara;11,5;Pohon Sosis;Kigelia africana;5;72;22,91831181;1;5;2;-7,575777431;110,8293789;Least Concern;Besar;Pohon Sosis_Kigelia africana.jpg
17;Alun - Alun Utara;11,5;Mangga;Mangifera indica;10;145;46,1549335;10;10;5;-7,575777431;110,8293789;Data Deficient;Besar;
17;Alun - Alun Utara;11,5;Tanjung;Mimusops elengi;6;86;27,37465021;10;4;2;-7,575777431;110,8293789;Least Concern;Besar;28_Mimusops elengi5.jpg
13;Lapangan Kartopuran;13,1;Lamtoro;Leucaena leucocephala;12;165;52,52113122;5;7;4;-7,572377062;110,8118146;Not Evaluated;Besar;Lamtoro_Leucaena leucocephala.jpg
13;Lapangan Kartopuran;13,1;Lamtoro;Leucaena leucocephala;11;151;48,06479281;7;6;3;-7,572377062;110,8118146;Not Evaluated;Besar;Lamtoro_Leucaena leucocephala.jpg
13;Lapangan Kartopuran;13,1;Mangga;Mangifera indica;8;144;45,83662361;4;5;2;-7,572377062;110,8118146;Data Deficient;Besar;
13;Lapangan Kartopuran;13,1;Sonokeling;Dalbergia latifolia;10;142;45,20000384;5;6;4;-7,572377062;110,8118146;Vulnerable;Besar;
13;Lapangan Kartopuran;13,2;Buni;Antidesma bunius;8;114;36,28732702;9;8;8;-7,572536722;110,8116474;Least Concern;Besar;Buni_Antidesma bunius(2).jpg
13;Lapangan Kartopuran;13,2;Flamboyan;Delonix regia;12;92;29,28450953;8;4;2;-7,572536722;110,8116474;Least Concern;Besar;Flamboyan_Delonix regia.jpg
13;Lapangan Kartopuran;13,2;Jati;Tectona grandis;11;81;25,78310078;10;2;1;-7,572536722;110,8116474;Not Evaluated;Besar;51_T grandis.jpg
13;Lapangan Kartopuran;13,2;Mangga;Mangifera indica;8;186;59,20563883;7;6;3;-7,572536722;110,8116474;Data Deficient;Besar;
13;Lapangan Kartopuran;13,3;Asam Londo;Pithecellobium dulce;8;124;39,47042589;5;7;2;-7,572754646;110,8119874;Least Concern;Besar;
13;Lapangan Kartopuran;13,3;Beringin;Ficus benjamina;9;243;77,34930234;10;8;11;-7,572754646;110,8119874;Not Evaluated;Besar;25_ F. benjamina.jpg
13;Lapangan Kartopuran;13,3;Ficus Amplas;Ficus ampelas;9;118;37,56056657;7;6;3;-7,572754646;110,8119874;Least Concern;Besar;Amplas_Ficus ampelas.jpg
13;Lapangan Kartopuran;13,3;Makaranga;Macarangatanarius;8;88;28,01126998;10;7;2;-7,572754646;110,8119874;Least Concern;Besar;
13;Lapangan Kartopuran;13,4;Asam Londo;Pithecellobium dulce;12;194;61,75211792;5;6;3;-7,5730193;110,8119062;Least Concern;Besar;
13;Lapangan Kartopuran;13,4;Asam Londo;Pithecellobium dulce;8;91;28,96619964;6;4;2;-7,5730193;110,8119062;Least Concern;Besar;
13;Lapangan Kartopuran;13,4;Waru;Hibiscus tiliaceus;10;214;68,11831564;6;8;6;-7,5730193;110,8119062;Least Concern;Besar;36_Hibiscus tiliaceus.jpg
13;Lapangan Kartopuran;13,4;Waru;Hibiscus tiliaceus;10;226;71,93803428;8;8;6;-7,5730193;110,8119062;Least Concern;Besar;36_Hibiscus tiliaceus.jpg
13;Lapangan Kartopuran;13,5;Duwet;Syzygium cumini;8;156;49,65634224;5;8;3;-7,573152604;110,8120111;Least Concern;Besar;42_ S cumini.jpg
13;Lapangan Kartopuran;13,5;Lamtoro;Leucaena leucocephala;11;132;42,01690498;5;6;4;-7,573152604;110,8120111;Not Evaluated;Besar;Lamtoro_Leucaena leucocephala.jpg
13;Lapangan Kartopuran;13,5;Lamtoro;Leucaena leucocephala;8;84;26,73803044;7;3;2;-7,573152604;110,8120111;Not Evaluated;Besar;Lamtoro_Leucaena leucocephala.jpg
13;Lapangan Kartopuran;13,5;Waru;Hibiscus tiliaceus;7;281;89,44507802;4;8;4;-7,573152604;110,8120111;Least Concern;Besar;36_Hibiscus tiliaceus.jpg
19;Taman Benteng Vastenburg;14,1;Trembesi;Samanea saman;9;108;34,37746771;2;6;7;-7,572475;110,832495;Least Concern;Besar;31_S saman.jpg
19;Taman Benteng Vastenburg;14,1;Trembesi;Samanea saman;9;102;32,46760839;4;5;6;-7,572475;110,832495;Least Concern;Besar;31_S saman.jpg
19;Taman Benteng Vastenburg;14,1;Trembesi;Samanea saman;8;94;29,9211293;4;4;4;-7,572475;110,832495;Least Concern;Besar;31_S saman.jpg
19;Taman Benteng Vastenburg;14,1;Trembesi;Samanea saman;9;115;36,60563691;3;4;5;-7,572475;110,832495;Least Concern;Besar;31_S saman.jpg
19;Taman Benteng Vastenburg;14,2;Kecrutan;Spathodea campanulata;10;108;34,37746771;2;4;4;-7,571734;110,83274;Least Concern;Besar;Kecrutan_Spathodea campanulata.jpg
19;Taman Benteng Vastenburg;14,2;Kecrutan;Spathodea campanulata;8;92;29,28450953;2;3;4;-7,571734;110,83274;Least Concern;Besar;Kecrutan_Spathodea campanulata.jpg
19;Taman Benteng Vastenburg;14,2;Pohon Sosis;Kigelia africana;8;92;29,28450953;4;4;4;-7,571734;110,83274;Least Concern;Besar;Pohon Sosis_Kigelia africana.jpg
19;Taman Benteng Vastenburg;14,2;Trembesi;Samanea saman;8;84;26,73803044;3;4;3;-7,571734;110,83274;Least Concern;Besar;31_S saman.jpg
19;Taman Benteng Vastenburg;14,3;Asam Jawa;Tamarindus indica;11;199;63,34366735;2;5;4;-7,571334;110,831655;Least Concern;Besar;
19;Taman Benteng Vastenburg;14,3;Kayu Jaran;Lannea coromandelica;5,5;68;21,64507226;3;3;4;-7,571334;110,831655;Least Concern;Besar;40_Lannea coromandelica.jpg
19;Taman Benteng Vastenburg;14,3;Kayu Jaran;Lannea coromandelica;6;72;22,91831181;3;3;3;-7,571334;110,831655;Least Concern;Besar;40_Lannea coromandelica.jpg
19;Taman Benteng Vastenburg;14,3;Waru;Hibiscus tiliaceus;10;174;55,3859202;2;4;4;-7,571334;110,831655;Least Concern;Besar;36_Hibiscus tiliaceus.jpg
19;Taman Benteng Vastenburg;14,4;Angsana;Pterocarpus indicus;12;196;62,38873769;3;4;4;-7,571059;110,830418;Endangered;Besar;28_Pterocarpus indicus.jpg
19;Taman Benteng Vastenburg;14,4;Asam Jawa;Tamarindus indica;12;208;66,20845633;3;5;6;-7,571059;110,830418;Least Concern;Besar;
19;Taman Benteng Vastenburg;14,4;Bisbul;Diospyros blancoi;5;73;23,23662169;4;2;2;-7,571059;110,830418;Not Evaluated;Besar;40_Diospyros blancoi.jpg
19;Taman Benteng Vastenburg;14,4;Bisbul;Diospyros blancoi;5;69;21,96338215;3;2;2;-7,571059;110,830418;Not Evaluated;Besar;40_Diospyros blancoi.jpg
10;Urban Forest Pucangsawit;15,1;Kelengkeng;Dimocarpus longan;9,6;133;42,335;32;8,2;7,4;-7,571720;110,847700;Near Threatened;Besar;25_Dimocarpus longan.jpg
10;Urban Forest Pucangsawit;15,1;Mangga;Mangifera indica;10,4;118;37,561;30,2;7,8;5,3;-7,571720;110,847700;Data Deficient;Besar;
10;Urban Forest Pucangsawit;15,1;Kapuk Randu;Ceiba pentandra;14,5;204;64,935;48,1;8,7;6,5;-7,571720;110,847700;Least Concern;Besar;Kapuk randu_Ceiba pentandra.jpg
10;Urban Forest Pucangsawit;15,1;Trembesi;Samanea saman;11,3;142;45,200;55,8;8,6;7,9;-7,571720;110,847700;Least Concern;Besar;31_S saman.jpg
10;Urban Forest Pucangsawit;15,2;Glodokan Tiang;Polyalthia longifolia;10,2;59;18,780;13,1;2,8;2,7;-7,572189;110,848796;Not Evaluated;Besar;34_Polyathia Longifolia 3.jpg
10;Urban Forest Pucangsawit;15,2;Sengon;Paraserianthes falcataria;12,8;115;36,606;3,8;6,7;5,5;-7,572189;110,848796;Least Concern;Besar;41_Paraserianthes falcataria.jpg
10;Urban Forest Pucangsawit;15,2;Sengon;Paraserianthes falcataria;13;127;40,425;6,3;8,4;7,6;-7,572189;110,848796;Least Concern;Besar;41_Paraserianthes falcataria.jpg
10;Urban Forest Pucangsawit;15,2;Sengon;Paraserianthes falcataria;12,4;94;29,921;4,1;7,5;4,2;-7,572189;110,848796;Least Concern;Besar;41_Paraserianthes falcataria.jpg
10;Urban Forest Pucangsawit;15,3;Beringin;Ficus benjamina;7,1;62;19,735;4,9;8,7;6,9;-7,572540;110,849015;Not Evaluated;Besar;25_ F. benjamina.jpg
10;Urban Forest Pucangsawit;15,3;Mahoni;Swietenia mahagoni;4,5;42;13,369;2,8;4,7;4;-7,572540;110,849015;Near Threatened;Besar;40_ S mahagoni.jpg
10;Urban Forest Pucangsawit;15,3;Sengon;Paraserianthes falcataria;7,4;97;30,876;18,6;9,2;8,5;-7,572540;110,849015;Least Concern;Besar;41_Paraserianthes falcataria.jpg
10;Urban Forest Pucangsawit;15,3;Sengon;Paraserianthes falcataria;8,6;117;37,242;6,1;10,1;8,2;-7,572540;110,849015;Least Concern;Besar;41_Paraserianthes falcataria.jpg
10;Urban Forest Pucangsawit;15,4;Mahoni;Swietenia mahagoni;10;58;18,462;11,5;6,7;5,2;-7,572334;110,849226;Near Threatened;Besar;40_ S mahagoni.jpg
10;Urban Forest Pucangsawit;15,4;Sengon;Paraserianthes falcataria;11,8;101;32,149;15,7;12,7;9,8;-7,572334;110,849226;Least Concern;Besar;41_Paraserianthes falcataria.jpg
10;Urban Forest Pucangsawit;15,4;Sengon;Paraserianthes falcataria;12,2;103;32,786;8,1;10,7;9,5;-7,572334;110,849226;Least Concern;Besar;41_Paraserianthes falcataria.jpg
10;Urban Forest Pucangsawit;15,4;Trembesi;Samanea saman;11,6;97;30,876;6,3;10,9;8,6;-7,572334;110,849226;Least Concern;Besar;31_S saman.jpg
10;Urban Forest Pucangsawit;15,5;Mangga;Mangifera indica;5,5;49;15,597;4,8;5,5;5,1;-7,572579;110,849611;Data Deficient;Besar;
10;Urban Forest Pucangsawit;15,5;Mangga;Mangifera indica;7;38;12,096;18,3;5,2;4,1;7,572579;110,849611;Data Deficient;Besar;
10;Urban Forest Pucangsawit;15,5;Mangga;Mangifera indica;6,2;65;20,690;12,5;5,3;5;7,572579;110,849611;Data Deficient;Besar;
10;Urban Forest Pucangsawit;15,5;Trembesi;Samanea saman;12,4;236;75,121;13,7;22,4;18,6;7,572579;110,849611;Least Concern;Besar;31_S saman.jpg
15;Stadion Sriwedari;20,1;Pohon Roda;Hura crepitans;7;88;28,01126998;6;5;3;-7,569296546;110,8120694;Not Evaluated;Besar;Pohon Roda_Hura crepitans.jpg
15;Stadion Sriwedari;20,1;Soga;Peltophorum pterocarpum;7;106;33,74084794;10;7;5;-7,569296546;110,8120694;Not Evaluated;Besar;Soga_Peltophorum pterocarpum.jpg
15;Stadion Sriwedari;20,1;Tanjung;Mimusops elengi;5;112;35,65070725;6;3;2;-7,569296546;110,8120694;Least Concern;Besar;28_Mimusops elengi5.jpg
15;Stadion Sriwedari;20,1;Trembesi;Samanea saman;15;404;128,597194;10;16;12;-7,569296546;110,8120694;Least Concern;Besar;31_S saman.jpg
15;Stadion Sriwedari;20,2;Asam Jawa;Tamarindus indica;9;178;56,65915974;9;11;6;-7,569313403;110,8118907;Least Concern;Besar;
15;Stadion Sriwedari;20,2;Beringin;Ficus benjamina;11;291;92,62817688;7;8;7;-7,569313403;110,8118907;Not Evaluated;Besar;25_ F. benjamina.jpg
15;Stadion Sriwedari;20,2;Ketapang;Terminalia catappa;9;74;23,55493158;11;3;2;-7,569313403;110,8118907;Least Concern;Besar;Ketapang_Terminalia catappa.jpg
15;Stadion Sriwedari;20,2;Soga;Peltophorum pterocarpum;10;236;75,12113314;7;10;7;-7,569313403;110,8118907;Not Evaluated;Besar;Soga_Peltophorum pterocarpum.jpg
15;Stadion Sriwedari;20,3;Beringin;Ficus benjamina;9;261;83,07888029;6;5;3;-7,569474824;110,8126961;Not Evaluated;Besar;25_ F. benjamina.jpg
15;Stadion Sriwedari;20,3;Sawo Kecik;Manilkara kauki;9;152;48,3831027;5;5;4;-7,569474824;110,8126961;Least Concern;Besar;37.sawo kecik_Manilkara kauki.jpg
15;Stadion Sriwedari;20,3;Tanjung;Mimusops elengi;8;172;54,74930042;7;2;1;-7,569474824;110,8126961;Least Concern;Besar;28_Mimusops elengi5.jpg
15;Stadion Sriwedari;20,3;Trembesi;Samanea saman;13;563;179,2084659;6;18;15;-7,569474824;110,8126961;Least Concern;Besar;31_S saman.jpg
15;Stadion Sriwedari;20,4;Beringin;Ficus benjamina;8;245;77,98592212;3;5;3;-7,569573941;110,8132732;Not Evaluated;Besar;25_ F. benjamina.jpg
15;Stadion Sriwedari;20,4;Cemara Laut;Casuarina equisetifolia;11;119;37,87887646;3;2;1;-7,569573941;110,8132732;Least Concern;Besar;Cemara laut_Casuarina equisetifolia.jpg
15;Stadion Sriwedari;20,4;Cemara Laut;Casuarina equisetifolia;11;166;52,83944111;4;3;2;-7,569573941;110,8132732;Least Concern;Besar;Cemara laut_Casuarina equisetifolia.jpg
15;Stadion Sriwedari;20,4;Trembesi;Samanea saman;9;217;69,0732453;6;10;7;-7,569573941;110,8132732;Least Concern;Besar;31_S saman.jpg
15;Stadion Sriwedari;20,5;Beringin;Ficus benjamina;9;502;159,7915629;5;11;6;-7,56962469;110,8136151;Not Evaluated;Besar;25_ F. benjamina.jpg
15;Stadion Sriwedari;20,5;Mangga;Mangifera indica;6;174;55,3859202;9;6;3;-7,56962469;110,8136151;Data Deficient;Besar;
15;Stadion Sriwedari;20,5;Tanjung;Mimusops elengi;9;111;35,33239737;5;4;2;-7,56962469;110,8136151;Least Concern;Besar;28_Mimusops elengi5.jpg
15;Stadion Sriwedari;20,5;Tanjung;Mimusops elengi;9;125;39,78873577;5;6;4;-7,56962469;110,8136151;Least Concern;Besar;28_Mimusops elengi5.jpg
47;Taman Tugu Kebangkitan Nasional;21,1;Mangga;Mangifera indica;5;66;21,00845249;9;6;4;-7,568692;110,805666;Data Deficient;Kecil;
47;Taman Tugu Kebangkitan Nasional;21,1;Palem Putri;Roystonea regia;3;67;21,32676237;11;2;1;-7,568692;110,805666;Least Concern;Kecil;
47;Taman Tugu Kebangkitan Nasional;21,1;Tanjung;Mimusops elengi;6;132;42,01690498;6;5;4;-7,568692;110,805666;Least Concern;Kecil;28_Mimusops elengi5.jpg
47;Taman Tugu Kebangkitan Nasional;21,1;Tanjung;Mimusops elengi;8;144;45,83662361;7;5;3;-7,568692;110,805666;Least Concern;Kecil;28_Mimusops elengi5.jpg
47;Taman Tugu Kebangkitan Nasional;21,2;Palem Putri;Roystonea regia;4;65;20,6901426;3;2;2;-7,568619;110,80573;Least Concern;Kecil;
47;Taman Tugu Kebangkitan Nasional;21,2;Palem Putri;Roystonea regia;3;69;21,96338215;3;2;1;-7,568619;110,80573;Least Concern;Kecil;
47;Taman Tugu Kebangkitan Nasional;21,2;Tanjung;Mimusops elengi;10;264;84,03380995;4;10;5;-7,568619;110,80573;Least Concern;Kecil;28_Mimusops elengi5.jpg
47;Taman Tugu Kebangkitan Nasional;21,2;Tanjung;Mimusops elengi;11;148;47,10986316;8;8;4;-7,568619;110,80573;Least Concern;Kecil;28_Mimusops elengi5.jpg
6;Kawasan Taman Jurug;27,1;Glodokan Tiang;Polyalthia longifolia;10,2;58;18,462;7,5;2,8;2,6;-7,566979;110,860392;Not Evaluated;Besar;34_Polyathia Longifolia 3.jpg
6;Kawasan Taman Jurug;27,1;Glodokan Tiang;Polyalthia longifolia;10,9;51;16,234;10,4;2,7;2,5;-7,566979;110,860392;Not Evaluated;Besar;34_Polyathia Longifolia 3.jpg
6;Kawasan Taman Jurug;27,1;Mahoni;Swietenia mahagoni;25,4;265;84,352;6,9;12,7;10,6;-7,566979;110,860392;Near Threatened;Besar;40_ S mahagoni.jpg
6;Kawasan Taman Jurug;27,1;Cemara Laut;Casuarina equisetifolia;26,5;219;69,710;22,4;8,8;7,5;-7,566979;110,860392;Least Concern;Besar;Cemara laut_Casuarina equisetifolia.jpg
6;Kawasan Taman Jurug;27,2;Bintaro;Cerbera manghas;9,2;43;13,687;4,3;5,6;4,8;-7,566608;110,860203;Least Concern;Besar;
6;Kawasan Taman Jurug;27,2;Bintaro;Cerbera manghas;10,1;60;19,099;3,2;6,2;4,8;-7,566608;110,860203;Least Concern;Besar;
6;Kawasan Taman Jurug;27,2;Eukaliptus;Eucalyptus deglupta;16,9;66;21,008;3,8;4,1;3,9;-7,566608;110,860203;Vulnerable;Besar;43_euwalyptus.jpg
6;Kawasan Taman Jurug;27,2;Glodokan Tiang;Polyalthia longifolia;14,3;88;28,011;5,6;8,2;7,1;-7,566608;110,860203;Not Evaluated;Besar;34_Polyathia Longifolia 3.jpg
6;Kawasan Taman Jurug;27,3;Ketapang Kencana;Terminalia mantaly;11,4;100;31,831;10,2;9,7;9,5;-7,565552;110,858812;Least Concern;Besar;41_T.mantaly.jpg
6;Kawasan Taman Jurug;27,3;Ketapang Kencana;Terminalia mantaly;12;103;32,786;4;11,2;10;-7,565552;110,858812;Least Concern;Besar;41_T.mantaly.jpg
6;Kawasan Taman Jurug;27,3;Mahoni;Swietenia mahagoni;9,3;58;18,462;6,6;8,7;6,8;-7,565552;110,858812;Near Threatened;Besar;40_ S mahagoni.jpg
